-0.075594045	0.056816947	-0.029599492	-0.079109155	-0.11704811	0.11922665	0.043499712	0.117973365	-0.10425684	-0.08581819	-0.08173984	-0.12052182	0.08006815	-0.10787102	-0.076316394	0.07638987
-0.023320409	0.044688307	0.112827316	-0.062797666	0.0074607152	-0.00032012642	-0.09880331	0.07618172	0.08396435	0.104032524	-0.06373506	0.063767545	-0.0005306329	-0.05730905	0.053377487	-0.05154555
0.11870592	-0.08903441	0.16938159	0.038248297	-0.04959438	0.024715852	-0.03463805	0.02121589	0.009171067	-0.030525751	-0.030689454	0.053035047	0.035483588	0.11563701	0.0484474	-0.01097846
-0.08168199	0.017409973	-0.05649454	-0.048307355	-0.009288117	0.08281329	0.05157664	-0.0007865854	0.113179326	0.039518904	-0.014828787	0.04057955	0.04296678	0.0007940536	0.030796202	0.09584822
-0.0074235983	-0.038756665	0.12555595	0.007036042	0.032347657	-0.0024296385	-0.058410224	-0.026942594	0.010226803	0.11096827	-0.006641999	0.02174783	0.030150207	-0.06550235	-0.069727734	0.035196465
-0.12568112	-0.04092561	-0.07365459	-0.04019032	0.16017836	-0.07281061	0.15622297	-0.0852962	-0.024098044	0.018807162	0.04981232	0.019117719	-0.055343077	0.11814297	0.10888623	0.08755528
0.012686244	-0.12921384	0.038349777	0.030820983	0.04004131	-0.12954801	-0.019811856	0.00051307725	0.027447848	-0.13979605	0.054955356	-0.12682399	-0.007075477	0.007998661	0.0064296513	-0.019568317
-0.09466967	0.0077557075	0.019668771	-0.045665465	0.020522974	0.09159267	-0.0033047865	0.02890342	0.087649226	-0.034939874	-0.039968807	-0.025134128	0.02516615	0.039675143	-0.037697043	-0.011463182
0.13160518	0.034097902	-0.047007933	0.07571181	0.00867194	0.15368316	0.022938076	0.12503485	0.14893442	-0.1104696	-0.13235895	-0.075924315	0.12634619	-0.046335854	0.045282647	-0.004734512
-0.035863932	-0.07564873	-0.05503279	-0.08679104	0.05041454	-0.06486246	0.028615357	-0.058599	0.1033512	0.017947739	0.07293107	-0.030107293	-0.014369883	0.10961326	0.028079392	0.033593457
0.021476202	0.065578766	-0.058936458	-0.0062248325	-0.003591876	0.08179383	0.022471286	-0.09535062	-0.008969172	0.09489906	-0.027490973	0.056917325	0.012298269	-0.005761089	-0.044924643	0.037141014
-0.06140446	-0.08202163	-0.0590628	0.050768442	0.13615791	0.014552936	0.056208014	0.001940036	0.19567621	0.13425209	1.6702339e-05	0.01710966	0.048441585	0.08993814	0.09832865	-0.07639543
0.07198998	-0.08073308	-0.0023315814	-0.099153936	0.08261466	-0.16987829	0.043473817	-0.12975544	-0.08056968	-0.048662525	-0.044008363	-0.06160842	-0.11809764	-0.039346058	-0.058279727	0.027777204
-0.21716823	0.10797908	-0.22797509	-0.20240718	-0.2025274	0.08609156	0.03925607	0.07583688	-0.015907932	0.058185253	0.103643686	0.2144813	-0.031007022	-0.065983124	-0.15003163	0.022245254
0.04620563	-0.03742242	0.09201352	0.10959643	-0.017159874	0.0026717482	0.04009038	-0.054885797	-0.02067452	-0.015157407	0.032264747	0.011975997	0.034161612	-0.08542081	-0.015685804	0.06598199
0.0315635	-0.039854847	0.01873199	-0.087724626	-0.038213555	0.029092886	-0.00049555406	-0.08695091	-0.0082664415	-0.05797694	-0.0193477	-0.01429222	0.050307855	-0.055286042	-0.09648453	-0.023254162
0.053307515	-0.062488407	0.05272414	0.15304789	0.1346143	0.021365577	0.0573777	0.057488706	-0.032533996	-0.08715391	-0.07906529	0.0037667844	-0.050335515	0.009677295	0.06333815	0.04487966
-0.0075125042	0.017143982	-0.029629884	0.08237939	0.05631869	-0.088345185	-0.020073932	-0.010046862	-0.07645057	-0.07182974	0.035023715	-0.01811057	0.06222512	-0.029199053	0.041001957	-0.07919652
0.32547697	-0.045288492	0.22036277	0.19636224	0.1603124	0.07546014	0.10430343	-0.07736881	0.03951406	-0.15004879	-0.18051866	-0.1474542	0.11446553	0.08532417	0.15523882	0.05879931
0.13405623	-0.09626364	0.23143068	0.11747346	0.18638253	-0.068282545	0.02810325	-0.038262006	0.020946518	-0.11493621	-0.09407249	-0.14384894	0.06639648	-0.027560597	0.10986765	-0.05576608
-0.028860748	-0.02751817	0.027628288	0.038859453	0.010040054	0.018741049	-0.08434701	-0.009617851	0.062189218	-0.0002896132	-0.03388494	0.0019770716	0.03653437	0.07360293	0.071620904	-0.03129996
0.0033664927	-0.088148616	-0.090118386	-0.06954057	-0.018355181	0.10825741	-0.08375465	-0.026910918	0.06361415	0.08545573	0.13683078	0.033984356	0.007847073	0.07563236	0.009921344	-0.015036896
0.048525788	0.04571098	-0.03235088	0.028236536	-0.002249183	0.037706595	-0.046419296	0.012274233	-0.034156457	-0.00794547	0.118799664	-0.08230222	-0.025506021	-0.11804122	0.0076847663	0.109747045
-0.03797365	-0.04567059	-0.0895984	0.047562137	0.03056778	0.048683003	0.101990074	-0.04478586	-0.012507704	0.045600872	0.046790015	0.032337695	0.016211249	-0.030148229	0.062676325	0.026620338
0.03621813	0.05306967	0.02710457	-0.00013140275	0.043193348	0.0813001	-0.025389455	0.029940262	0.05288613	-0.16274677	-0.04832701	-0.03147599	-0.013678918	-0.08320766	-0.017786318	0.1022481
-0.0027059345	-0.05050697	0.054333337	0.055867516	-0.048379898	0.04880486	0.05848712	-0.028902339	-0.07578997	-0.049587026	0.057113253	-0.0328685	-0.033909045	0.029266762	-0.0017188967	-0.030979492
0.0675792	-0.037597783	0.02839211	0.019613255	0.10926957	-0.06116565	-0.011892137	0.041255046	0.03995816	0.07157085	0.018344134	0.011153421	-0.027310614	0.043306384	-0.093226016	-0.08766511
-0.017510409	-0.06911429	0.090235814	0.06084848	0.10429507	-0.1504578	0.007254255	-0.026594965	0.025714705	0.024744075	0.102918305	-0.06016635	0.012854219	-0.021134837	-0.052259274	-0.042043343
0.11534974	-0.05266143	0.082597755	0.0916213	0.08553617	-0.06459829	-0.096483454	-0.07151044	0.14584816	0.019688409	-0.08699785	-0.14802735	0.028648904	-0.058678977	0.06872887	0.08006612
0.07533604	0.06722475	-0.006007361	0.008225998	0.054627027	0.13315037	0.055386353	-0.0029887466	0.0058772936	-0.076054476	-0.06321296	-0.031987753	0.04617652	-0.0010750447	-0.04463783	0.062632784
-0.08293637	0.12220012	-0.09842399	0.020777972	-0.026803803	0.012879196	-0.006165853	-0.010069356	0.025062067	-0.022947103	0.06843048	-0.01537215	0.058934066	0.058204766	-0.04259766	-0.10294083
0.00829061	0.07756828	-0.12683523	-0.009517026	-0.046246745	-0.0048590694	0.023590293	0.018599048	0.0014707181	-0.033861402	-0.114375725	-0.06642931	-0.100663275	-0.025775757	0.06140117	0.08252428
-0.09120468	-0.18675725	-0.03296626	-0.014598414	-0.020159153	0.14232749	-0.12080764	0.014082856	0.08871522	0.080078535	0.015716922	-0.007140205	0.03952812	0.0859937	0.13622901	-0.0032374812
-0.06786676	-0.13807575	0.10757156	0.042524733	0.115040004	0.015149122	0.12835367	0.017471824	-0.003524921	-0.08079334	-0.0062294933	0.03971062	0.034960054	0.10903792	0.071245655	-0.12985294
0.01602575	-0.08129129	0.019945793	-0.018706735	-0.056283396	-0.0017392545	-0.10655098	-0.043762863	-0.10046554	-0.0103415195	0.06925718	0.031110762	0.04960014	-0.06737187	0.03542441	0.027731864
0.012365784	-0.0118318815	0.0035216988	0.050204173	0.007279296	0.03435108	0.046694547	0.104617834	-0.031388503	0.010886536	0.074352086	0.029969996	0.052677285	0.007702938	-0.04474963	-0.1250472
